lat,long,
47.25808,-52.77638, 
47.25809,-52.7764, 
47.2581,-52.77641, 
47.25812,-52.77641, 
47.25813,-52.77641, 
47.25814,-52.77642, 
47.25817,-52.77642, 
47.25818,-52.77643, 
47.25821,-52.77643, 
47.25822,-52.77643, 
47.25823,-52.77641, 
47.25824,-52.77639, 
47.25825,-52.77637, 
47.25825,-52.77634, 
47.25827,-52.77631, 
47.25827,-52.77629, 
47.25828,-52.77626, 
47.25829,-52.77626, 
47.25831,-52.77624, 
47.25832,-52.77624, 
47.25834,-52.77623, 
47.25835,-52.77624, 
47.25836,-52.77627, 
47.25836,-52.77631, 
47.25836,-52.77634, 
47.25837,-52.77636, 
47.25839,-52.77637, 
47.25841,-52.77638, 
47.25843,-52.77639, 
47.25844,-52.77639, 
47.25846,-52.7764, 
47.25848,-52.77641, 
47.2585,-52.77641, 
47.25852,-52.77643, 
47.25853,-52.77643, 
47.25855,-52.77643, 
47.25856,-52.77643, 
47.25858,-52.77644, 
47.25859,-52.77645, 
47.25861,-52.77645, 
47.25862,-52.77644, 
47.25863,-52.77643, 
47.25863,-52.7764, 
47.25863,-52.77638, 
47.25862,-52.77634, 
47.25862,-52.77631, 
47.25861,-52.77629, 
47.25861,-52.77624, 
47.25861,-52.77621, 
47.25861,-52.77617, 
47.25861,-52.77616, 
47.2586,-52.77614, 
47.25861,-52.7761, 
47.2586,-52.77608, 
47.2586,-52.77604, 
47.25861,-52.77602, 
47.25861,-52.77599, 
47.25861,-52.77597, 
47.25862,-52.77596, 
47.25863,-52.77592, 
47.25864,-52.77589, 
47.25865,-52.77587, 
47.25865,-52.77586, 
47.25867,-52.77585, 
47.25868,-52.77584, 
47.25869,-52.77584, 
47.25871,-52.77584, 
47.25872,-52.77585, 
47.25873,-52.77586, 
47.25874,-52.77587, 
47.25875,-52.77589, 
47.25877,-52.7759, 
47.25877,-52.77592, 
47.25878,-52.77594, 
47.25879,-52.77596, 
47.2588,-52.77598, 
47.25881,-52.776, 
47.25882,-52.77602, 
47.25882,-52.77604, 
47.25882,-52.77606, 
47.25883,-52.77609, 
47.25883,-52.77611, 
47.25883,-52.77613, 
47.25883,-52.77615, 
47.25883,-52.77618, 
47.25883,-52.7762, 
47.25883,-52.77622, 
47.25883,-52.77629, 
47.25884,-52.77631, 
47.25884,-52.77633, 
47.25885,-52.77635, 
47.25886,-52.77638, 
47.25887,-52.77641, 
47.25888,-52.77643, 
47.25888,-52.77644, 
47.25889,-52.77647, 
47.25891,-52.77648, 
47.25892,-52.77651, 
47.25892,-52.77651, 
47.25894,-52.77656, 
47.25894,-52.77657, 
47.25895,-52.7766, 
47.25896,-52.77663, 
47.25896,-52.77667, 
47.25897,-52.77671, 
47.25898,-52.77674, 
47.25899,-52.77674, 
47.25899,-52.77676, 
47.259,-52.77678, 
47.25902,-52.77681, 
47.25903,-52.77683, 
47.25903,-52.77684, 
47.25905,-52.77686, 
47.25906,-52.77689, 
47.25907,-52.77691, 
47.25908,-52.77694, 
47.2591,-52.77699, 
47.25911,-52.777, 
47.25912,-52.77701, 
47.25913,-52.77702, 
47.25915,-52.77702, 
47.25916,-52.77703, 
47.25916,-52.77704, 
47.25918,-52.77706, 
47.2592,-52.77709, 
47.25922,-52.7771, 
47.25924,-52.7771, 
47.25925,-52.7771, 
47.25925,-52.77707, 
47.25926,-52.77705, 
47.25927,-52.77703, 
47.25928,-52.77703, 
47.2593,-52.77702, 
47.25931,-52.77702, 
47.25932,-52.77702, 
47.25934,-52.77702, 
47.25935,-52.77703, 
47.25936,-52.77704, 
47.25938,-52.77705, 
47.25939,-52.77707, 
47.2594,-52.77709, 
47.2594,-52.77711, 
47.25941,-52.77713, 
47.25941,-52.77716, 
47.25941,-52.77719, 
47.25941,-52.77721, 
47.25942,-52.77723, 
47.25943,-52.77726, 
47.25944,-52.77727, 
47.25945,-52.77728, 
47.25946,-52.77728, 
47.25948,-52.77729, 
47.2595,-52.77729, 
47.25951,-52.77729, 
47.25952,-52.77727, 
47.25953,-52.77725, 
47.25954,-52.77724, 
47.25956,-52.77721, 
47.25957,-52.7772, 
47.25958,-52.7772, 
47.25959,-52.77718, 
47.25961,-52.77717, 
47.25962,-52.77716, 
47.25963,-52.77716, 
47.25965,-52.77716, 
47.25966,-52.77717, 
47.25967,-52.77717, 
47.25969,-52.77718, 
47.25971,-52.77719, 
47.25973,-52.7772, 
47.25974,-52.7772, 
47.25975,-52.77721, 
47.25978,-52.77721, 
47.2598,-52.77722, 
47.25982,-52.77722, 
47.25985,-52.77721, 
47.25986,-52.7772, 
47.25988,-52.77719, 
47.25989,-52.77718, 
47.2599,-52.77715, 
47.25991,-52.77713, 
47.25992,-52.7771, 
47.25993,-52.77708, 
47.25994,-52.77706, 
47.25996,-52.77706, 
47.25997,-52.77706, 
47.25998,-52.77707, 
47.26,-52.77707, 
47.26002,-52.77708, 
47.26004,-52.77708, 
47.26006,-52.77708, 
47.26007,-52.77708, 
47.26008,-52.77709, 
47.26013,-52.77711, 
47.26015,-52.7771, 
47.26016,-52.77708, 
47.26018,-52.77707, 
47.26019,-52.77706, 
47.26021,-52.77706, 
47.26023,-52.77707, 
47.26025,-52.77706, 
47.26026,-52.77705, 
47.26027,-52.77705, 
47.26029,-52.77706, 
47.2603,-52.77708, 
47.26031,-52.77708, 
47.26033,-52.77706, 
47.26034,-52.77704, 
47.26035,-52.77703, 
47.26037,-52.77701, 
47.26038,-52.777, 
47.2604,-52.777, 
47.26042,-52.777, 
47.26043,-52.77699, 
47.26045,-52.777, 
47.26046,-52.777, 
47.26048,-52.777, 
47.26049,-52.77703, 
47.26051,-52.77704, 
47.26051,-52.77705, 
47.26052,-52.77708, 
47.26052,-52.7771, 
47.26052,-52.77712, 
47.26053,-52.77714, 
47.26054,-52.77715, 
47.26054,-52.77717, 
47.26055,-52.77719, 
47.26056,-52.77721, 
47.26057,-52.77723, 
47.26058,-52.77725, 
47.2606,-52.77725, 
47.26061,-52.77726, 
47.26062,-52.77727, 
47.26063,-52.77728, 
47.26064,-52.7773, 
47.26066,-52.77733, 
47.26066,-52.77734, 
47.26068,-52.77735, 
47.2607,-52.77736, 
47.26071,-52.77737, 
47.26073,-52.77739, 
47.26074,-52.7774, 
47.26076,-52.7774, 
47.26077,-52.77741, 
47.26078,-52.77742, 
47.2608,-52.77743, 
47.26081,-52.77744, 
47.26083,-52.77744, 
47.26083,-52.77744, 
47.26085,-52.77745, 
47.26087,-52.77746, 
47.26088,-52.77746, 
47.26089,-52.77747, 
47.26091,-52.77748, 
47.26093,-52.77749, 
47.26095,-52.77749, 
47.26096,-52.77749, 
47.26098,-52.7775, 
47.26099,-52.7775, 
47.26101,-52.77751, 
47.26103,-52.77751, 
47.26104,-52.77752, 
47.26106,-52.77752, 
47.26108,-52.77752, 
47.26108,-52.77752, 
47.2611,-52.77753, 
47.26112,-52.77754, 
47.26114,-52.77754, 
47.26115,-52.77753, 
47.26116,-52.77753, 
47.26118,-52.77753, 
47.26119,-52.77751, 
47.2612,-52.7775, 
47.26121,-52.77748, 
47.26123,-52.77749, 
47.26124,-52.7775, 
47.26126,-52.77751, 
47.26127,-52.77751, 
47.26128,-52.7775, 
47.26129,-52.77748, 
47.2613,-52.77747, 
47.26131,-52.77745, 
47.26132,-52.77745, 
47.26133,-52.77745, 
47.26135,-52.77745, 
47.26137,-52.77747, 
47.26138,-52.77746, 
47.26139,-52.77745, 
47.2614,-52.77742, 
47.2614,-52.77741, 
47.26142,-52.7774, 
47.26143,-52.77739, 
47.26144,-52.77739, 
47.26146,-52.77738, 
47.26147,-52.77737, 
47.26149,-52.77737, 
47.2615,-52.77737, 
47.26152,-52.77738, 
47.26153,-52.77741, 
47.26154,-52.77745, 
47.26155,-52.77746, 
47.26156,-52.77747, 
47.26158,-52.77748, 
47.2616,-52.77748, 
47.26161,-52.77749, 
47.26163,-52.77749, 
47.26164,-52.77749, 
47.26165,-52.77748, 
47.26165,-52.77746, 
47.26166,-52.77743, 
47.26167,-52.77743, 
47.26169,-52.77742, 
47.26171,-52.77741, 
47.26172,-52.77741, 
47.26174,-52.7774, 
47.26176,-52.77741, 
47.26176,-52.77743, 
47.26177,-52.77744, 
47.26178,-52.77747, 
47.26179,-52.77749, 
47.2618,-52.7775, 
47.26181,-52.77751, 
47.26183,-52.77752, 
47.26184,-52.77753, 
47.26185,-52.77754, 
47.26186,-52.77755, 
47.26188,-52.77755, 
47.26189,-52.77755, 
47.26191,-52.77754, 
47.26191,-52.77753, 
47.26193,-52.77752, 
47.262,-52.77753, 
47.26201,-52.77753, 
47.26202,-52.77754, 
47.26204,-52.77754, 
47.26206,-52.77754, 
47.26208,-52.77753, 
47.26209,-52.77753, 
47.2621,-52.77752, 
47.26213,-52.77751, 
47.26213,-52.7775, 
47.26214,-52.77747, 
47.26215,-52.77746, 
47.26216,-52.77743, 
47.26218,-52.77741, 
47.2622,-52.7774, 
47.26221,-52.77738, 
47.26223,-52.77738, 
47.26225,-52.77738, 
47.26227,-52.77739, 
47.26228,-52.7774, 
47.26229,-52.77741, 
47.2623,-52.77742, 
47.26231,-52.77742, 
47.26232,-52.77744, 
47.26234,-52.77746, 
47.26235,-52.77747, 
47.26236,-52.77747, 
47.26237,-52.77749, 
47.26238,-52.77749, 
47.26239,-52.77751, 
47.26241,-52.77752, 
47.26242,-52.77752, 
47.26244,-52.77753, 
47.26245,-52.77754, 
47.26248,-52.77755, 
47.26248,-52.77755, 
47.2625,-52.77755, 
47.26251,-52.77756, 
47.26253,-52.77757, 
47.26253,-52.77757, 
47.26255,-52.7776, 
47.26256,-52.77763, 
47.26256,-52.77765, 
47.26257,-52.77766, 
47.26258,-52.77768, 
47.2626,-52.77769, 
47.26261,-52.77771, 
47.26262,-52.77773, 
47.26263,-52.77777, 
47.26265,-52.77779, 
47.26266,-52.77781, 
47.26267,-52.77783, 
47.26268,-52.77784, 
47.2627,-52.77785, 
47.26272,-52.77785, 
47.26273,-52.77786, 
47.26274,-52.77787, 
47.26276,-52.77785, 
47.26277,-52.77784, 
47.26278,-52.77783, 
47.26279,-52.77782, 
47.2628,-52.77781, 
47.26281,-52.7778, 
47.26281,-52.7778, 
47.26282,-52.77781, 
47.26284,-52.7778, 
47.26285,-52.77781, 
47.26287,-52.77781, 
47.26288,-52.77781, 
47.26289,-52.77781, 
47.26291,-52.7778, 
47.26292,-52.77779, 
47.26294,-52.77779, 
47.26295,-52.77779, 
47.26297,-52.77779, 
47.26299,-52.77779, 
47.26301,-52.77779, 
47.26303,-52.77781, 
47.26304,-52.77782, 
47.26307,-52.77784, 
47.26308,-52.77785, 
47.2631,-52.77785, 
47.26311,-52.77786, 
47.26313,-52.77786, 
47.26314,-52.77787, 
47.26316,-52.77789, 
47.26317,-52.7779, 
47.26319,-52.77792, 
47.2632,-52.77792, 
47.26322,-52.77793, 
47.26323,-52.77793, 
47.26324,-52.77793, 
47.26327,-52.77792, 
47.26328,-52.77792, 
47.2633,-52.77792, 
47.26332,-52.77792, 
47.26335,-52.77792, 
47.26336,-52.7779, 
47.26338,-52.7779, 
47.26339,-52.77789, 
47.26341,-52.77787, 
47.26342,-52.77786, 
47.26344,-52.77786, 
47.26346,-52.77786, 
47.26347,-52.77787, 
47.26349,-52.77787, 
47.2635,-52.77787, 
47.26351,-52.77788, 
47.26353,-52.77787, 
47.26355,-52.77787, 
47.26357,-52.77787, 
47.26358,-52.77787, 
47.2636,-52.77786, 
47.26361,-52.77785, 
47.26365,-52.77783, 
47.26367,-52.77783, 
47.26368,-52.77783, 
47.26369,-52.77783, 
47.26371,-52.77783, 
47.26373,-52.77783, 
47.26374,-52.77783, 
47.26376,-52.77784, 
47.26378,-52.77784, 
47.2638,-52.77784, 
47.2638,-52.77785, 
47.26382,-52.77785, 
47.26383,-52.77785, 
47.26385,-52.77784, 
47.26387,-52.77784, 
47.26388,-52.77784, 
47.26389,-52.77784, 
47.26392,-52.77781, 
47.26394,-52.77781, 
47.26395,-52.7778, 
47.26397,-52.77779, 
47.26399,-52.77778, 
47.26402,-52.77777, 
47.26404,-52.77775, 
47.26405,-52.77775, 
47.26406,-52.77774, 
47.26408,-52.77773, 
47.26409,-52.77773, 
47.26411,-52.77772, 
47.26414,-52.7777, 
47.26416,-52.7777, 
47.26417,-52.77769, 
47.26418,-52.77767, 
47.2642,-52.77767, 
47.26421,-52.77765, 
47.26422,-52.77763, 
47.26424,-52.77762, 
47.26425,-52.77761, 
47.26427,-52.77758, 
47.26428,-52.77756, 
47.26429,-52.77755, 
47.2643,-52.77753, 
47.26431,-52.77751, 
47.26432,-52.77749, 
47.26434,-52.77746, 
47.26435,-52.77745, 
47.26436,-52.77742, 
47.26438,-52.77741, 
47.26439,-52.77739, 
47.26441,-52.77739, 
47.26442,-52.77739, 
47.26444,-52.77741, 
47.26445,-52.77742, 
47.26447,-52.77743, 
47.26448,-52.77744, 
47.26449,-52.77744, 
47.26451,-52.77744, 
47.26453,-52.77743, 
47.26454,-52.77742, 
47.26456,-52.7774, 
47.26457,-52.77738, 
47.26459,-52.77735, 
47.26459,-52.77734, 
47.26461,-52.77732, 
47.26461,-52.7773, 
47.26462,-52.77727, 
47.26463,-52.77726, 
47.26464,-52.77723, 
47.26465,-52.77721, 
47.26467,-52.7772, 
47.26468,-52.77719, 
47.26469,-52.77719, 
47.2647,-52.77717, 
47.26471,-52.77716, 
47.26473,-52.77715, 
47.26475,-52.77714, 
47.26476,-52.77714, 
47.26478,-52.77713, 
47.2648,-52.77712, 
47.26481,-52.77711, 
47.26483,-52.77711, 
47.26484,-52.77709, 
47.26485,-52.77709, 
47.26487,-52.77707, 
47.26488,-52.77706, 
47.2649,-52.77705, 
47.26491,-52.77705, 
47.26493,-52.77703, 
47.26496,-52.77702, 
47.26498,-52.77701, 
47.26501,-52.77701, 
47.26504,-52.777, 
47.26506,-52.77699, 
47.26507,-52.77699, 
47.2651,-52.77699, 
47.26512,-52.77699, 
47.26513,-52.77698, 
47.26514,-52.77698, 
47.26517,-52.77697, 
47.26519,-52.77696, 
47.26521,-52.77695, 
47.26523,-52.77695, 
47.26525,-52.77694, 
47.26526,-52.77693, 
47.26527,-52.77692, 
47.26529,-52.7769, 
47.2653,-52.77689, 
47.26531,-52.77688, 
47.26533,-52.77686, 
47.26534,-52.77684, 
47.26535,-52.77682, 
47.26535,-52.7768, 
47.26535,-52.77678, 
47.26536,-52.77675, 
47.26537,-52.77674, 
47.26538,-52.77673, 
47.2654,-52.77671, 
47.26541,-52.77672, 
47.26543,-52.77672, 
47.26544,-52.77672, 
47.26545,-52.77672, 
47.26547,-52.77671, 
47.2655,-52.77672, 
47.26552,-52.77672, 
47.26554,-52.77672, 
47.26555,-52.77673, 
47.26557,-52.77673, 
47.26558,-52.77673, 
47.26559,-52.77673, 
47.26561,-52.77674, 
47.26563,-52.77674, 
47.26565,-52.77675, 
47.26567,-52.77675, 
47.26568,-52.77675, 
47.26569,-52.77674, 
47.26571,-52.77675, 
47.26573,-52.77674, 
47.26575,-52.77674, 
47.26576,-52.77674, 
47.26577,-52.77674, 
47.2658,-52.77674, 
47.26582,-52.77674, 
47.26584,-52.77674, 
47.26586,-52.77674, 
47.26587,-52.77674, 
47.26589,-52.77674, 
47.26591,-52.77674, 
47.26591,-52.77674, 
47.26593,-52.77674, 
47.26594,-52.77673, 
47.26596,-52.77672, 
47.26598,-52.77671, 
47.26599,-52.7767, 
47.266,-52.77668, 
47.26601,-52.77666, 
47.26601,-52.77664, 
47.26603,-52.77661, 
47.26605,-52.77657, 
47.26607,-52.77655, 
47.26607,-52.77654, 
47.26608,-52.77652, 
47.26609,-52.7765, 
47.2661,-52.77648, 
47.26611,-52.77648, 
47.26611,-52.77646, 
47.26612,-52.77644, 
47.26613,-52.77641, 
47.26614,-52.77638, 
47.26614,-52.77636, 
47.26616,-52.77632, 
47.26617,-52.7763, 
47.26617,-52.77628, 
47.26617,-52.77627, 
47.26618,-52.77625, 
47.26618,-52.77622, 
47.26618,-52.77621, 
47.26619,-52.77618, 
47.26619,-52.77615, 
47.26619,-52.77614, 
47.26619,-52.77611, 
47.2662,-52.77609, 
47.26619,-52.77607, 
47.26619,-52.77605, 
47.26619,-52.77601, 
47.26618,-52.77599, 
47.26617,-52.77597, 
47.26617,-52.77595, 
47.26616,-52.77594, 
47.26616,-52.77592, 
47.26615,-52.77591, 
47.26614,-52.77589, 
47.26613,-52.77585, 
47.26613,-52.77583, 
47.26612,-52.77581, 
47.26612,-52.77579, 
47.26612,-52.77578, 
47.26612,-52.77576, 
47.26612,-52.77574, 
47.26612,-52.77571, 
47.26613,-52.77568, 
47.26614,-52.77565, 
47.26615,-52.77562, 
47.26616,-52.77559, 
47.26616,-52.77557, 
47.26616,-52.77556, 
47.26617,-52.77553, 
47.26618,-52.7755, 
47.26619,-52.77548, 
47.26619,-52.77545, 
47.2662,-52.77541, 
47.26622,-52.77537, 
47.26622,-52.77535, 
47.26623,-52.77532, 
47.26624,-52.7753, 
47.26625,-52.77528, 
47.26626,-52.77525, 
47.26627,-52.77524, 
47.2663,-52.77522, 
47.26631,-52.77519, 
47.26633,-52.77517, 
47.26634,-52.77515, 
47.26635,-52.77513, 
47.26636,-52.77512, 
47.26638,-52.77511, 
47.26639,-52.77509, 
47.2664,-52.77508, 
47.26641,-52.77507, 
47.26642,-52.77505, 
47.26643,-52.77504, 
47.26644,-52.77502, 
47.26646,-52.77499, 
47.26647,-52.77498, 
47.26649,-52.77497, 
47.2665,-52.77496, 
47.26652,-52.77495, 
47.26653,-52.77495, 
47.26654,-52.77493, 
47.26656,-52.77491, 
47.26658,-52.77491, 
47.2666,-52.7749, 
47.26661,-52.77489, 
47.26663,-52.77489, 
47.26664,-52.77487, 
47.26666,-52.77486, 
47.26668,-52.77485, 
47.26669,-52.77483, 
47.26671,-52.77482, 
47.26672,-52.77478, 
47.26673,-52.77477, 
47.26674,-52.77475, 
47.26675,-52.77473, 
47.26676,-52.7747, 
47.26678,-52.77469, 
47.26679,-52.77468, 
47.26679,-52.77467, 
47.2668,-52.77464, 
47.26681,-52.77462, 
47.26681,-52.7746, 
47.26681,-52.77458, 
47.26683,-52.77454, 
47.26684,-52.77452, 
47.26684,-52.7745, 
47.26685,-52.77449, 
47.26685,-52.77447, 
47.26685,-52.77446, 
47.26686,-52.77443, 
47.26687,-52.77441, 
47.26687,-52.77439, 
47.26689,-52.77437, 
47.2669,-52.77436, 
47.26691,-52.77434, 
47.26692,-52.77432, 
47.26692,-52.7743, 
47.26693,-52.77428, 
47.26693,-52.77426, 
47.26694,-52.77424, 
47.26696,-52.77422, 
47.26696,-52.7742, 
47.26697,-52.77417, 
47.26698,-52.77415, 
47.26699,-52.77413, 
47.267,-52.7741, 
47.26701,-52.77409, 
47.26702,-52.77407, 
47.26702,-52.77405, 
47.26703,-52.77403, 
47.26704,-52.77401, 
47.26704,-52.774, 
47.26705,-52.77397, 
47.26705,-52.77395, 
47.26706,-52.77393, 
47.26706,-52.77391, 
47.26705,-52.7739, 
47.26705,-52.7739, 
